ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.6319,-1.646,0.7991,9.6314,-1.6583,0.81,4.00E-04,0.0123,-0.0109,0.0356,-0.0295,0.0627,0,18.74,17.87,-5.08,342.52,9.74,-85.19,3.1,988.04,81.2,21.2,24.947,39.952015,-82.682106,925.81,1060.815247,,0,35.48387,,11-Nov,"$GPRMC,223040,A,3957.120871,N,08240.926298,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223040,3957.120871,N,08240.926298,W,2,11,0.8,318.0,M,-31.0,M,,*7C::$GPGSV,3,3,11,31,38,063,16,32,05,130,15,26,75,077,*46::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20750007,2017-01-15 17:30:40:738
9.6337,-1.667,0.8074,9.6304,-1.6652,0.8084,0.0033,-0.0017,-0.001,0.0405,-0.0335,0.0621,0,18.87,17.85,-5.06,342.53,9.78,-85.2,3.1,988.03,81.2,21.3,26.239,39.952015,-82.682106,925.81,1060.815247,,0,35.48387,,11-Nov,"$GPRMC,223050,A,3957.120891,N,08240.926309,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223050,3957.120891,N,08240.926309,W,2,11,0.8,318.0,M,-31.0,M,,*7A::$GPGSV,3,3,11,31,38,063,14,32,05,130,19,26,75,077,*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20760007,2017-01-15 17:30:50:738
9.6385,-1.6484,0.7967,9.6317,-1.662,0.7987,0.0067,0.0136,-0.002,0.0353,-0.0322,0.063,0,19.23,17.87,-5.06,342.58,9.76,-85.26,3.1,988.06,81.1,21.4,25.409,39.952015,-82.682106,925.81,1060.815247,,0,35.48387,,11-Nov,"$GPRMC,223100,A,3957.120880,N,08240.926314,W,0.0,,150117,0.0,E,D*2D::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223100,3957.120880,N,08240.926314,W,2,11,0.9,318.0,M,-31.0,M,,*73::$GPGSV,3,3,11,31,38,063,14,32,05,130,18,26,75,077,*49::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20770008,2017-01-15 17:31:00:739
9.6385,-1.658,0.8086,9.6313,-1.6623,0.8034,-6.00E-04,0.0109,0.0116,0.0332,-0.0356,0.063,0,18.59,15.99,-6.26,338.19,9.76,-85.23,3.1,988.02,81.2,21.4,24.631,39.952015,-82.682106,925.81,1060.815247,,0,35.48387,,11-Nov,"$GPRMC,223110,A,3957.120890,N,08240.926322,W,0.0,,150117,0.0,E,D*28::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223110,3957.120890,N,08240.926322,W,2,11,0.8,318.0,M,-31.0,M,,*77::$GPGSV,3,3,11,29,14,046,24,32,04,130,17,31,37,064,*46::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20780008,2017-01-15 17:31:10:739
9.6223,-1.6723,0.7961,9.6307,-1.6673,0.8005,-0.0084,-0.0051,-0.0044,0.0344,-0.0298,0.0624,0,18.32,16.44,-4.99,340.95,9.79,-85.25,3.1,988.07,81.1,21.2,37.504,39.952015,-82.682106,925.81,1060.815247,,0,35.48387,,11-Nov,"$GPRMC,223120,A,3957.120908,N,08240.926301,W,0.0,,150117,0.0,E,D*2A::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223120,3957.120908,N,08240.926301,W,2,11,0.8,318.0,M,-31.0,M,,*75::$GPGSV,3,3,11,29,14,046,23,31,37,064,16,32,04,130,15*44::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20790008,2017-01-15 17:31:20:739
9.6265,-1.6592,0.7967,9.6316,-1.6631,0.7985,-0.0051,0.0039,-0.0018,0.0319,-0.0313,0.0639,0,17.12,16.09,-5.6,338.31,9.77,-85.27,3.1,988.06,81.1,21.4,21.204,39.951942,-82.68264,,1062.682046,,,116.12903,,11-Nov,"$GPRMC,223130,A,3957.120920,N,08240.926269,W,0.0,,150117,0.0,E,D*2E::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223130,3957.120920,N,08240.926269,W,2,11,0.8,318.0,M,-31.0,M,,*71::$GPGSV,3,3,11,29,14,046,23,31,37,064,18,32,04,130,15*4A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20800007,2017-01-15 17:31:30:738
9.6385,-1.6574,0.8116,9.6315,-1.6609,0.8036,0.0069,0.0035,0.008,0.035,-0.0389,0.0685,0,16.73,16.41,-5.57,338.28,9.75,-85.23,3.1,988.03,81.1,21.4,26.357,39.952015,-82.682106,925.81,1062.682046,,0,29.032257,,11-Nov,"$GPRMC,223140,A,3957.120950,N,08240.926246,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223140,3957.120950,N,08240.926246,W,2,11,0.8,318.0,M,-31.0,M,,*7C::$GPGSV,3,3,11,29,14,046,23,31,37,064,20,32,04,130,20*47::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20810008,2017-01-15 17:31:40:739
9.6397,-1.6598,0.8009,9.6311,-1.6662,0.7971,0.0085,0.0064,0.0038,0.0338,-0.0331,0.0624,0,16.36,16.08,-5.58,338.35,9.78,-85.27,3.1,988.07,81.1,21.3,27.511,39.952015,-82.682106,925.81,1062.682046,,0,29.032257,,11-Nov,"$GPRMC,223150,A,3957.120958,N,08240.926226,W,0.0,,150117,0.0,E,D*2C::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223150,3957.120958,N,08240.926226,W,2,11,0.8,318.0,M,-31.0,M,,*73::$GPGSV,3,3,11,29,14,046,22,31,37,064,25,32,04,130,20*43::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20820007,2017-01-15 17:31:50:738
9.6211,-1.655,0.7985,9.6285,-1.6697,0.8207,-0.0074,0.0147,-0.0222,0.0387,-0.031,0.0639,0,17.05,16.1,-5.88,338.21,9.8,-85.13,3.1,988.03,81.4,21.4,25.401,39.952015,-82.682106,925.81,1062.682046,,0,29.032257,,11-Nov,"$GPRMC,223201,A,3957.120965,N,08240.926235,W,0.0,,150117,0.0,E,D*27::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223201,3957.120965,N,08240.926235,W,2,11,0.8,318.0,M,-31.0,M,,*78::$GPGSV,3,3,11,29,14,046,21,31,37,064,24,32,04,130,21*40::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20830007,2017-01-15 17:32:00:738
9.6277,-1.6628,0.7871,9.6325,-1.6576,0.7991,-0.0048,-0.0051,-0.012,0.0371,-0.035,0.0596,0,16.76,16.08,-5.57,338.29,9.73,-85.26,3.1,988.04,81.2,21.3,20.71,39.952015,-82.682106,925.81,1062.682046,,0,29.032257,,11-Nov,"$GPRMC,223211,A,3957.120974,N,08240.926229,W,0.0,,150117,0.0,E,D*2B::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223210,3957.120974,N,08240.926233,W,2,11,0.8,318.0,M,-31.0,M,,*7E::$GPGSV,3,1,11,03,39,246,25,09,06,310,31,14,29,126,22,16,65,192,28*75::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20840007,2017-01-15 17:32:10:738
9.6522,-1.6682,0.8086,9.6307,-1.6638,0.807,0.0215,-0.0043,0.0017,0.0377,-0.035,0.0633,0,16.78,16.14,-5.56,338.26,9.77,-85.21,3.1,988.03,81.2,21.3,21.695,39.952015,-82.682106,925.81,1062.682046,,0,29.032257,,11-Nov,"$GPRMC,223220,A,3957.120983,N,08240.926236,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223220,3957.120983,N,08240.926236,W,2,11,0.8,318.0,M,-31.0,M,,*70::$GPGSV,3,3,11,31,37,064,20,32,04,130,22,27,08,163,*41::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20850008,2017-01-15 17:32:20:739
9.645,-1.6652,0.8021,9.6316,-1.6634,0.7972,0.0134,-0.0017,0.0049,0.0322,-0.0301,0.059,0,16.77,16.14,-5.56,338.31,9.77,-85.27,3.1,988.02,81,21.4,17.264,39.952015,-82.682106,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223230,A,3957.121009,N,08240.926257,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223230,3957.121009,N,08240.926257,W,2,11,0.8,318.0,M,-31.0,M,,*7C::$GPGSV,3,3,11,31,37,064,18,32,04,130,22,27,08,163,*4A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20860008,2017-01-15 17:32:30:739
9.6181,-1.6586,0.8021,9.6307,-1.6719,0.7903,-0.0126,0.0133,0.0117,0.0374,-0.038,0.0648,0,16.23,16.17,-5.55,338.38,9.81,-85.3,3.1,988,81.2,21.3,19.988,39.952015,-82.682106,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223240,A,3957.121019,N,08240.926259,W,0.0,,150117,0.0,E,D*2B::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.7*3D::$GPGGA,223240,3957.121019,N,08240.926259,W,2,11,0.8,318.0,M,-31.0,M,,*74::$GPGSV,3,3,11,31,37,064,15,32,04,130,20,27,08,163,*45::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20870007,2017-01-15 17:32:40:738
9.6307,-1.6664,0.8068,9.632,-1.6612,0.7971,-0.0013,-0.0051,0.0098,0.0377,-0.0322,0.063,0,17.57,16.45,-5.58,338.27,9.75,-85.27,3.1,987.98,81.2,21.4,25.695,39.952015,-82.682106,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223250,A,3957.121007,N,08240.926257,W,0.0,,150117,0.0,E,D*2B::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223250,3957.121007,N,08240.926257,W,2,11,0.9,318.0,M,-31.0,M,,*75::$GPGSV,3,3,11,31,37,064,15,32,04,130,21,27,08,161,*46::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20880008,2017-01-15 17:32:50:739
9.6241,-1.6586,0.8045,9.6311,-1.6703,0.7895,-0.007,0.0117,0.015,0.0344,-0.0347,0.0609,0,16.73,16.13,-5.56,338.35,9.81,-85.31,3.1,988.08,81.2,21.3,19.363,39.952015,-82.682106,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223300,A,3957.121015,N,08240.926246,W,0.0,,150117,0.0,E,D*2C::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.3,1.0,0.8*39::$GPGGA,223300,3957.121015,N,08240.926246,W,2,11,1.0,318.0,M,-31.0,M,,*7A::$GPGSV,3,3,11,31,37,064,15,32,04,130,18,27,08,161,*4C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20890007,2017-01-15 17:33:00:738
9.6289,-1.6741,0.8015,9.6308,-1.6653,0.8033,-0.0019,-0.0088,-0.0018,0.0362,-0.0313,0.0657,0,16.7,15.85,-5.56,338.28,9.77,-85.23,3.1,988.04,81.2,21.3,20.434,39.952015,-82.682106,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223311,A,3957.121025,N,08240.926242,W,0.0,,150117,0.0,E,D*2B::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.3,1.0,0.8*39::$GPGGA,223311,3957.121025,N,08240.926242,W,2,11,1.0,318.0,M,-31.0,M,,*7D::$GPGSV,3,3,11,32,04,130,17,27,08,161,,31,37,064,*47::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20900007,2017-01-15 17:33:10:738
9.642,-1.6694,0.8086,9.6307,-1.6657,0.8028,0.0113,-0.0036,0.0058,0.0347,-0.0356,0.0645,0,16.77,16.18,-5.56,338.29,9.78,-85.23,3.1,988.05,81.4,21.5,21.249,39.952015,-82.682106,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223320,A,3957.121034,N,08240.926211,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.3,1.0,0.8*39::$GPGGA,223320,3957.121034,N,08240.926211,W,2,11,1.0,318.0,M,-31.0,M,,*79::$GPGSV,3,3,11,32,04,130,14,23,45,309,,27,08,161,*4A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20910008,2017-01-15 17:33:20:739
9.6403,-1.6783,0.7889,9.6307,-1.6693,0.7956,0.0095,-0.009,-0.0067,0.0426,-0.0365,0.0636,0,16.66,15.91,-5.26,341.04,9.8,-85.28,3.1,987.98,81.3,21.4,20.734,39.952015,-82.682106,925.81,1060.822356,,0,32.258064,,11-Nov,"$GPRMC,223331,A,3957.121060,N,08240.926179,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223331,3957.121060,N,08240.926179,W,2,11,0.9,318.0,M,-31.0,M,,*7D::$GPGSV,3,3,11,31,37,064,19,32,04,130,10,27,08,161,*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20920007,2017-01-15 17:33:30:738
9.6319,-1.6718,0.8015,9.6309,-1.6624,0.808,0.001,-0.0094,-0.0066,0.0377,-0.0353,0.0651,0,16.8,15.91,-5.28,340.97,9.76,-85.2,3.1,988.04,81.3,21.4,28.405,39.952015,-82.682106,925.81,1060.822356,,0,29.032257,,11-Nov,"$GPRMC,223341,A,3957.121083,N,08240.926121,W,0.0,,150117,0.0,E,D*24::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223341,3957.121083,N,08240.926121,W,2,11,0.9,318.0,M,-31.0,M,,*7A::$GPGSV,3,3,11,31,37,064,18,32,04,130,10,27,08,161,*49::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20930008,2017-01-15 17:33:40:739
9.6223,-1.6729,0.8062,9.6309,-1.6662,0.7994,-0.0086,-0.0067,0.0068,0.0362,-0.0237,0.0602,0,18.86,17.52,-4.69,342.59,9.78,-85.27,3.1,988.05,81.3,21.3,40.315,39.952015,-82.682106,925.81,1060.822756,,0,32.258064,,11-Nov,"$GPRMC,223350,A,3957.121112,N,08240.926058,W,0.0,,150117,0.0,E,D*22::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.9,0.8*33::$GPGGA,223350,3957.121112,N,08240.926058,W,2,11,0.9,318.0,M,-31.0,M,,*7C::$GPGSV,3,1,11,03,39,244,20,09,06,310,22,14,29,126,27,16,65,192,29*74::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20940008,2017-01-15 17:33:50:739
9.6253,-1.658,0.7853,9.6305,-1.6648,0.8074,-0.0052,0.0068,-0.0221,0.028,-0.0347,0.0636,0,18.59,17.25,-4.02,344.36,9.77,-85.2,3.1,988.07,81.3,21.3,22.319,39.952015,-82.682106,925.81,1060.822756,,0,32.258064,,11-Nov,"$GPRMC,223401,A,3957.121120,N,08240.926053,W,0.0,,150117,0.0,E,D*2B::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223401,3957.121120,N,08240.926053,W,2,11,0.9,318.0,M,-31.0,M,,*75::$GPGSV,3,3,11,29,13,046,26,31,37,064,17,32,04,130,18*4A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20950010,2017-01-15 17:34:00:741
9.6265,-1.67,0.8021,9.6312,-1.6639,0.8008,-0.0047,-0.006,0.0013,0.0362,-0.0307,0.063,0,18.28,16.64,-4.34,344.49,9.77,-85.25,3.1,988.03,81.3,21.3,15.906,39.952015,-82.682106,925.81,1060.822756,,0,32.258064,,11-Nov,"$GPRMC,223410,A,3957.121108,N,08240.926042,W,0.0,,150117,0.0,E,D*21::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223410,3957.121108,N,08240.926042,W,2,11,0.9,318.0,M,-31.0,M,,*7F::$GPGSV,3,3,11,29,13,046,26,31,37,064,17,32,04,130,16*44::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20960008,2017-01-15 17:34:10:739
9.6271,-1.6592,0.7979,9.6309,-1.6675,0.7973,-0.0038,0.0084,6.00E-04,0.0356,-0.031,0.0645,0,18.27,16.93,-4.34,344.51,9.79,-85.27,3.1,988,81.3,21.4,15.619,39.95202,-82.6821,925.81,1060.821455,,0,32.258064,,11-Nov,"$GPRMC,223420,A,3957.121114,N,08240.925999,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223420,3957.121114,N,08240.925999,W,2,11,0.9,318.0,M,-31.0,M,,*7D::$GPGSV,3,3,11,29,13,046,26,32,04,130,15,31,37,064,*41::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20970007,2017-01-15 17:34:20:738
9.6157,-1.6634,0.7901,9.6293,-1.6724,0.8056,-0.0136,0.0091,-0.0155,0.0368,-0.0338,0.0618,0,18,16.61,-4.34,344.48,9.82,-85.22,3.1,988.02,81.1,21.5,18.869,39.95202,-82.6821,925.81,1060.821455,,0,32.258064,,11-Nov,"$GPRMC,223430,A,3957.121113,N,08240.925981,W,0.0,,150117,0.0,E,D*2C::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223430,3957.121113,N,08240.925981,W,2,11,0.9,318.0,M,-31.0,M,,*72::$GPGSV,3,3,11,32,03,132,15,23,46,309,,31,36,064,*43::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20980008,2017-01-15 17:34:30:739
9.6121,-1.6837,0.7955,9.6297,-1.6728,0.801,-0.0176,-0.011,-0.0055,0.0295,-0.0295,0.0612,0,18.3,16.91,-4.34,344.5,9.82,-85.24,3.1,987.99,81.4,21.3,22.128,39.95202,-82.6821,925.81,1060.821455,,0,32.258064,,11-Nov,"$GPRMC,223440,A,3957.121123,N,08240.925965,W,0.0,,150117,0.0,E,D*22::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223440,3957.121123,N,08240.925965,W,2,11,0.9,318.0,M,-31.0,M,,*7C::$GPGSV,3,3,11,32,03,132,17,23,46,309,,31,36,064,*41::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",20990008,2017-01-15 17:34:40:739
9.6409,-1.6771,0.8056,9.6306,-1.6686,0.7985,0.0102,-0.0086,0.0071,0.0322,-0.038,0.0633,0,18.61,16.94,-4.36,344.41,9.79,-85.25,3.1,988.03,81.3,21.4,17.759,39.95202,-82.6821,925.81,1060.820153,,0,35.48387,,11-Nov,"$GPRMC,223451,A,3957.121130,N,08240.925906,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223451,3957.121130,N,08240.925906,W,2,11,0.9,318.0,M,-31.0,M,,*7B::$GPGSV,3,3,11,29,13,045,24,32,03,132,18,31,36,064,*49::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21000007,2017-01-15 17:34:50:738
9.6289,-1.6783,0.8104,9.6293,-1.6736,0.8039,8.00E-04,0.0132,-0.0084,0.0387,-0.0298,0.0661,0,18.6,16.66,-4.36,344.39,9.83,-85.23,3.1,987.98,81.3,21.4,20.243,39.95202,-82.6821,925.81,1060.820153,,0,35.48387,,11-Nov,"$GPRMC,223501,A,3957.121121,N,08240.925890,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223500,3957.121123,N,08240.925890,W,2,11,0.8,318.0,M,-31.0,M,,*73::$GPGSV,3,3,11,29,13,045,24,31,36,064,12,32,03,132,19*4B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21010007,2017-01-15 17:35:00:738
9.6295,-1.6664,0.8116,9.6303,-1.6691,0.8009,-8.00E-04,0.0027,0.0107,0.0319,-0.0432,0.0618,0,18.59,16.69,-4.38,344.4,9.8,-85.25,3.1,988.03,81.3,21.5,19.272,39.95202,-82.6821,925.81,1060.820153,,0,35.48387,,11-Nov,"$GPRMC,223510,A,3957.121117,N,08240.925879,W,0.0,,150117,0.0,E,D*2D::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223510,3957.121117,N,08240.925879,W,2,11,0.9,318.0,M,-31.0,M,,*73::$GPGSV,3,1,11,03,38,244,23,09,07,310,25,14,28,126,26,16,66,192,29*73::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21020007,2017-01-15 17:35:10:738
9.6325,-1.6753,0.8021,9.6304,-1.6684,0.801,0.002,-0.0069,0.0011,0.0356,-0.0344,0.0596,0,18.33,16.77,-4.38,344.5,9.8,-85.25,3.1,988.01,81.2,21.4,21.325,39.95202,-82.6821,925.81,1060.819753,,0,32.258064,,11-Nov,"$GPRMC,223521,A,3957.121130,N,08240.925859,W,0.0,,150117,0.0,E,D*28::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223520,3957.121132,N,08240.925860,W,2,11,0.8,318.0,M,-31.0,M,,*7E::$GPGSV,3,1,11,03,38,244,26,09,07,310,25,14,28,126,26,16,66,192,30*7E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21030008,2017-01-15 17:35:20:739
9.6337,-1.6759,0.7943,9.6297,-1.6719,0.8025,0.004,-0.0041,-0.0082,0.0411,-0.0359,0.0606,0,19.53,16.77,-4.7,341.69,9.82,-85.23,3.1,987.98,81.1,21.4,27.539,39.95202,-82.6821,925.81,1060.819753,,0,32.258064,,11-Nov,"$GPRMC,223530,A,3957.121147,N,08240.925797,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223530,3957.121147,N,08240.925797,W,2,11,0.8,318.0,M,-31.0,M,,*7A::$GPGSV,3,3,11,29,13,045,20,31,36,064,19,32,03,132,18*45::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21040007,2017-01-15 17:35:30:738
9.6438,-1.6682,0.835,9.6297,-1.6704,0.8059,0.0142,0.0022,0.0291,0.0377,-0.0319,0.0667,0,16.7,14.26,-1.49,351.76,9.8,-85.22,3.1,987.99,81.4,21.4,47.708,39.95202,-82.6821,925.81,1060.819753,,0,29.032257,,11-Nov,"$GPRMC,223540,A,3957.121156,N,08240.925761,W,0.0,,150117,0.0,E,D*2B::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223540,3957.121156,N,08240.925761,W,2,11,0.8,318.0,M,-31.0,M,,*74::$GPGSV,3,3,11,29,13,045,23,31,36,064,18,32,03,132,20*4C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21050007,2017-01-15 17:35:40:738
9.5888,-1.6813,0.7805,9.6328,-1.6689,0.7703,-0.0441,-0.0124,0.0102,0.0316,-0.035,0.0572,0,16.76,13.65,-0.86,351.97,9.8,-85.43,3.1,988.03,81.3,21.4,53.796,39.95202,-82.6821,925.81,1060.819753,,0,29.032257,,11-Nov,"$GPRMC,223551,A,3957.121160,N,08240.925743,W,0.0,,150117,0.0,E,D*2E::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223551,3957.121160,N,08240.925743,W,2,11,0.8,318.0,M,-31.0,M,,*71::$GPGSV,3,3,11,31,36,064,17,32,03,132,18,23,46,309,*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21060008,2017-01-15 17:35:50:739
9.6127,-1.6598,0.7847,9.6321,-1.6655,0.7866,-0.0194,0.0058,-0.0019,0.0399,-0.0319,0.0642,0,17.11,16.54,-3.16,347.41,9.78,-85.33,3.1,987.94,81.3,21.5,46.672,39.95202,-82.6821,925.81,1060.819753,,0,29.032257,,11-Nov,"$GPRMC,223600,A,3957.121175,N,08240.925728,W,0.0,,150117,0.0,E,D*20::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223600,3957.121175,N,08240.925728,W,2,11,0.8,318.0,M,-31.0,M,,*7F::$GPGSV,3,3,11,29,13,045,17,31,36,064,15,32,03,132,15*40::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21070008,2017-01-15 17:36:00:739
